route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,bikes_allowed
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5857","2-CGB-vpt-35.27.H","Craigieburn via City Loop","0","4874","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5858","2-CGB-vpt-35.9.R","Flinders Street via City Loop","1","4840","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5859","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","4885","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5860","2-CGB-vpt-35.10.R","Flinders Street via City Loop","1","4580","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5861","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","4914","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5862","2-CGB-vpt-35.9.R","Flinders Street via City Loop","1","4836","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5863","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5864","2-CGB-vpt-35.10.R","Flinders Street via City Loop","1","4858","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5865","2-CGB-vpt-35.25.H","Craigieburn via City Loop","0","4947","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5866","2-CGB-vpt-35.9.R","Flinders Street via City Loop","1","4799","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5867","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","4929","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5868","2-CGB-vpt-35.10.R","Flinders Street via City Loop","1","4844","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5869","2-CGB-vpt-35.27.H","Craigieburn via City Loop","0","4878","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5870","2-CGB-vpt-35.10.R","Flinders Street via City Loop","1","4843","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5871","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","4683","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5872","2-CGB-vpt-35.9.R","Flinders Street via City Loop","1","4747","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5873","2-CGB-vpt-35.26.H","Craigieburn via City Loop","0","4949","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5874","2-CGB-vpt-35.9.R","Flinders Street via City Loop","1","4740","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5875","2-CGB-vpt-35.25.H","Craigieburn via City Loop","0","4890","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5876","2-CGB-vpt-35.9.R","Flinders Street via City Loop","1","4760","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5877","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","4925","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5878","2-CGB-vpt-35.9.R","Flinders Street via City Loop","1","4770","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5879","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","4933","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5880","2-CGB-vpt-35.9.R","Flinders Street via City Loop","1","4755","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5881","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","4931","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5882","2-CGB-vpt-35.9.R","Flinders Street via City Loop","1","","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5883","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","4926","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5885","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","4924","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5887","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","4936","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5889","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","4927","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5891","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","4932","1","1"
"aus:vic:vic-02-CGB:","T6_1","02-CGB--35-T6-5893","2-CGB-vpt-35.23.H","Craigieburn via City Loop","0","4930","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4301","2-FKN-vpt-1.1.H","Frankston","0","","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4303","2-FKN-vpt-1.2.H","Frankston","0","18593","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4305","2-FKN-vpt-1.1.H","Frankston","0","18578","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4307","2-FKN-vpt-1.3.H","Frankston","0","18641","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4309","2-FKN-vpt-1.4.H","Frankston","0","19048","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4311","2-FKN-vpt-1.3.H","Frankston","0","18613","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4313","2-FKN-vpt-1.4.H","Frankston","0","18969","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4315","2-FKN-vpt-1.3.H","Frankston","0","18632","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4317","2-FKN-vpt-1.4.H","Frankston","0","18950","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4319","2-FKN-vpt-1.4.H","Frankston","0","18968","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4321","2-FKN-vpt-1.4.H","Frankston","0","19017","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4323","2-FKN-vpt-1.4.H","Frankston","0","19068","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4325","2-FKN-vpt-1.4.H","Frankston","0","19074","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4327","2-FKN-vpt-1.4.H","Frankston","0","18956","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4329","2-FKN-vpt-1.4.H","Frankston","0","18965","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4331","2-FKN-vpt-1.4.H","Frankston","0","19039","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4333","2-FKN-vpt-1.4.H","Frankston","0","19145","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4335","2-FKN-vpt-1.3.H","Frankston","0","18743","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4337","2-FKN-vpt-1.4.H","Frankston","0","19140","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4339","2-FKN-vpt-1.3.H","Frankston","0","18730","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4341","2-FKN-vpt-1.4.H","Frankston","0","19270","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4343","2-FKN-vpt-1.3.H","Frankston","0","18691","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4345","2-FKN-vpt-1.4.H","Frankston","0","19266","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4347","2-FKN-vpt-1.3.H","Frankston","0","18685","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4349","2-FKN-vpt-1.4.H","Frankston","0","19269","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4351","2-FKN-vpt-1.3.H","Frankston","0","18831","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4353","2-FKN-vpt-1.4.H","Frankston","0","19132","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4355","2-FKN-vpt-1.3.H","Frankston","0","18834","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4357","2-FKN-vpt-1.4.H","Frankston","0","19116","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4359","2-FKN-vpt-1.3.H","Frankston","0","18769","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4361","2-FKN-vpt-1.4.H","Frankston","0","19111","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4363","2-FKN-vpt-1.3.H","Frankston","0","18776","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4365","2-FKN-vpt-1.4.H","Frankston","0","19221","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4367","2-FKN-vpt-1.3.H","Frankston","0","18761","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4369","2-FKN-vpt-1.4.H","Frankston","0","19177","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4371","2-FKN-vpt-1.3.H","Frankston","0","18707","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4373","2-FKN-vpt-1.4.H","Frankston","0","19168","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4375","2-FKN-vpt-1.3.H","Frankston","0","18825","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4377","2-FKN-vpt-1.4.H","Frankston","0","19146","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4379","2-FKN-vpt-1.3.H","Frankston","0","18836","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4381","2-FKN-vpt-1.4.H","Frankston","0","19141","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4383","2-FKN-vpt-1.3.H","Frankston","0","18872","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4385","2-FKN-vpt-1.4.H","Frankston","0","19181","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4387","2-FKN-vpt-1.3.H","Frankston","0","18803","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4389","2-FKN-vpt-1.4.H","Frankston","0","19211","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4391","2-FKN-vpt-1.3.H","Frankston","0","18741","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4393","2-FKN-vpt-1.4.H","Frankston","0","19297","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4395","2-FKN-vpt-1.3.H","Frankston","0","18672","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4397","2-FKN-vpt-1.4.H","Frankston","0","19155","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4399","2-FKN-vpt-1.3.H","Frankston","0","18727","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4401","2-FKN-vpt-1.4.H","Frankston","0","19149","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4403","2-FKN-vpt-1.3.H","Frankston","0","18733","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4405","2-FKN-vpt-1.4.H","Frankston","0","19210","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4407","2-FKN-vpt-1.3.H","Frankston","0","18751","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4409","2-FKN-vpt-1.4.H","Frankston","0","19298","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4411","2-FKN-vpt-1.3.H","Frankston","0","18859","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4413","2-FKN-vpt-1.3.H","Frankston","0","18890","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4415","2-FKN-vpt-1.4.H","Frankston","0","19199","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4417","2-FKN-vpt-1.3.H","Frankston","0","18734","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4419","2-FKN-vpt-1.3.H","Frankston","0","18852","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4421","2-FKN-vpt-1.4.H","Frankston","0","19208","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4423","2-FKN-vpt-1.4.H","Frankston","0","19171","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4425","2-FKN-vpt-1.3.H","Frankston","0","18764","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4427","2-FKN-vpt-1.3.H","Frankston","0","18799","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4429","2-FKN-vpt-1.4.H","Frankston","0","19135","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4431","2-FKN-vpt-1.4.H","Frankston","0","19180","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4433","2-FKN-vpt-1.3.H","Frankston","0","18860","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4435","2-FKN-vpt-1.3.H","Frankston","0","18731","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4437","2-FKN-vpt-1.4.H","Frankston","0","18986","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4439","2-FKN-vpt-1.4.H","Frankston","0","19007","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4441","2-FKN-vpt-1.3.H","Frankston","0","18634","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4443","2-FKN-vpt-1.3.H","Frankston","0","18618","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4445","2-FKN-vpt-1.3.H","Frankston","0","18625","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4447","2-FKN-vpt-1.4.H","Frankston","0","18994","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4449","2-FKN-vpt-1.4.H","Frankston","0","19045","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4451","2-FKN-vpt-1.4.H","Frankston","0","18930","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4453","2-FKN-vpt-1.4.H","Frankston","0","18941","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4455","2-FKN-vpt-1.4.H","Frankston","0","18995","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4457","2-FKN-vpt-1.4.H","Frankston","0","19046","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4459","2-FKN-vpt-1.4.H","Frankston","0","19043","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4461","2-FKN-vpt-1.4.H","Frankston","0","18936","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4463","2-FKN-vpt-1.3.H","Frankston","0","18605","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4465","2-FKN-vpt-1.4.H","Frankston","0","19010","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4467","2-FKN-vpt-1.4.H","Frankston","0","18922","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4469","2-FKN-vpt-1.3.H","Frankston","0","18633","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4471","2-FKN-vpt-1.4.H","Frankston","0","18946","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4581","2-FKN-vpt-1.2.H","Frankston","0","","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4582","2-FKN-vpt-1.5.R","Flinders Street","1","18589","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4583","2-FKN-vpt-1.1.H","Frankston","0","18589","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4584","2-FKN-vpt-1.6.R","Flinders Street","1","","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4585","2-FKN-vpt-1.1.H","Frankston","0","","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4586","2-FKN-vpt-1.6.R","Flinders Street","1","","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4587","2-FKN-vpt-1.1.H","Frankston","0","","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4588","2-FKN-vpt-1.6.R","Flinders Street","1","","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4589","2-FKN-vpt-1.1.H","Frankston","0","","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4590","2-FKN-vpt-1.5.R","Flinders Street","1","","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4800","2-FKN-vpt-1.7.R","Flinders Street via City Loop","1","18593","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4802","2-FKN-vpt-1.8.R","Flinders Street via City Loop","1","18578","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4804","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18641","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4806","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","19048","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4808","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","18613","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4810","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","18969","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4812","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18632","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4814","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","18950","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4816","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18968","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4818","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19017","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4820","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","19068","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4822","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19074","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4824","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18956","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4826","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","18965","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4828","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","19039","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4830","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19145","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4832","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18743","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4834","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19140","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4836","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18730","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4838","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19270","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4840","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18691","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4842","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19266","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4844","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18685","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4846","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19269","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4848","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18831","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4850","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19132","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4852","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18834","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4854","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19116","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4856","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18769","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4858","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19111","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4860","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18776","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4862","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19221","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4864","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18761","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4866","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19177","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4868","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18707","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4870","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19168","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4872","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18825","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4874","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19146","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4876","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18836","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4878","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19141","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4880","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18872","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4882","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19181","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4884","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18803","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4886","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19211","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4888","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18741","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4890","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19297","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4892","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18672","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4894","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19155","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4896","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18727","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4898","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19149","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4900","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18733","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4902","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19210","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4904","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18751","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4906","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19298","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4908","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18859","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4910","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","18890","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4912","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","19199","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4914","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","18734","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4916","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18852","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4918","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19208","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4920","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","19171","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4922","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","18764","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4924","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18799","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4926","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","19135","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4928","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","19180","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4930","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","18860","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4932","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","18731","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4934","2-FKN-vpt-1.10.R","Flinders Street via City Loop","1","18986","1","1"
"aus:vic:vic-02-FKN:","T2_3","02-FKN--1-T2-4936","2-FKN-vpt-1.9.R","Flinders Street via City Loop","1","19007","1","1"
